0.46907954357952575,0.1690528824751243,1
0.024912862593906238,0.8147273909471707,3
0.11753057233793707,0.43459159511244283,2
0.11446284626214465,0.7792757486262041,3
0.3526167232647336,0.41063522659536067,0
0.1922572724715811,0.289152128095593,2
0.18401584526314863,0.9026191101698879,3
0.08582887955436846,0.6810166555625945,2
0.7335707021275756,0.8041942472097736,3
0.900274816530227,0.4754404778273783,2
0.357138069720054,0.2135701613411919,1
0.3144297112699268,0.2941999263666869,1
0.4047086402843446,0.35234974694245724,2
0.8424363063527076,0.8298692861801462,3
0.6909676992186643,0.9458692382962902,3
0.05071033825686366,0.2567426625737025,1
0.05984538672629902,0.9695789114035814,3
0.7563562933938222,0.6104995742475803,3
0.6902169023444062,0.09797081417973252,1
0.1576847945644826,0.4858144563572382,2
0.42821400922446995,0.5531334311803288,3
0.5043653073295102,0.29265124519162633,1
0.44974145559330403,0.5710364680843222,3
0.38940669806344397,0.479084829574699,2
0.8883849060794411,0.9515745430919215,3
0.5573774624043671,0.5316056687486838,3
0.5187296152535031,0.11100928287861644,1
0.019130076722853717,0.4056918079067692,2
0.7775853508974314,0.008001586742050981,1
0.9918011815905347,0.5089707608529258,3
0.03687641018393095,0.23046285445687065,2
0.9798896277649822,0.22650910793246293,2
0.360997180213668,0.8853394582409431,3
0.43933303580947314,0.3572472781100332,1
0.500711881418345,0.39419632634754564,2
0.8721865706559615,0.1530517535463296,3
0.7589297812779497,0.36224189093802406,1
0.4682899437303134,0.38663139647130795,2
0.9040853614201662,0.38005437802732256,1
0.5228818217011307,0.48200962469777264,0
0.6649936272383931,0.9558350025344028,3
0.8022627711521162,0.21679581736964826,1
0.8206381162563056,0.5989801641216368,3
0.06313224677718732,0.8814844046114182,3
0.027741696287285067,0.40815783171225206,2
0.8133238619969824,0.88345233957085,3
0.07340420572655715,0.3966133521872558,2
0.008816120966860796,0.46225974938753034,2
0.311872915672333,0.24757747250132178,1
0.7556161222231031,0.7870338913881747,3
0.8753727304735913,0.42535638150999333,3
0.553397647718445,0.8377429297183904,3
0.7936045120991382,0.36641495214360376,2
0.44393714624397285,0.4983630008593687,1
0.6564775954780534,0.5999152267539264,3
0.9569580690647193,0.9072167338537954,3
0.8259218749998669,0.6524528270398944,3
0.8168965875008481,0.5734909355319217,3
0.48581665683399056,0.24253988929743875,1
0.6652107700421171,0.7448082132884611,3
0.998146389684379,0.1918675372000842,3
0.18105645021114147,0.32002718429692556,2
0.18639308125005272,0.46783773669911666,2
0.6814102184683891,0.9539749478962088,3
0.7788732495743557,0.15075555839938382,3
0.5285922695368329,0.9783600878450145,3
0.2836000196052869,0.9157911741858341,3
0.3810514085413419,0.33976632232815807,2
0.6086035061826586,0.08265760121196819,1
0.6913604128901385,0.16829784056488062,1
0.024014596049554138,0.4078337735399211,0
0.012119930708415882,0.8590393666233933,2
0.8206877380558195,0.19606416445714048,3
0.12213848484158751,0.6826989511324011,0
0.5737991576771143,0.46787446719254455,1
0.32903169513300323,0.16563071446727684,1
0.4628492083016298,0.6347196701714134,3
0.07940564870815958,0.3474340947218739,2
0.2698521546857422,0.44175241830731526,2
0.5241491713138349,0.11442873469921855,1
0.10451809924651267,0.11620058573295933,0
0.4180575400697749,0.49263425667158267,3
0.47473671474759793,0.4150076495086198,2
0.44926654091803253,0.56463099029407,3
0.11991429299904588,0.20016311165376688,0
0.571724423440275,0.9958906175359528,3
0.80236273670844,0.9122588806651231,3
0.12344898083170786,0.807223626936929,2
0.3073746977279719,0.9882526192713686,3
0.06668144336094473,0.0978511600857539,0
0.9571492604909841,0.5726327119511012,3
0.7837562107584317,0.03892134647983181,1
0.0826094823894189,0.09322080490138507,0
0.6487497811938434,0.2896004681633675,1
0.07501213486864755,0.8349757693134062,2
0.22719109062083864,0.6237152154370675,2
0.7101731427448277,0.42647954029222657,3
0.8012165489875064,0.8502494399206341,3
0.42699588281189504,0.5337959177424509,3
0.9040151203873157,0.07332334113007577,2
0.7829591881399618,0.944002370638285,3
0.6765524345867835,0.501207113741146,3
